Timestamp,EventType,Touch_X,Touch_Y,Pos_X,Pos_Y,Pos_Z
12/02/2025 12:40:50:985,Stationary,526.25,327.5,0.00,1.27,82.83
12/02/2025 12:40:50:995,Moved,526.25,326.25,0.00,1.27,82.83
12/02/2025 12:40:50:995,Moved,526.25,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:025,Stationary,526.25,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:071,Moved,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:071,Moved,527.50,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:088,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:109,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:128,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:144,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:162,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:177,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:193,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:215,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:226,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:244,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:259,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:279,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:296,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:305,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:325,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:345,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:360,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:378,Stationary,527.5,326.25,0.00,1.27,82.84
12/02/2025 12:40:51:392,Moved,527.5,325,0.00,1.27,82.84
12/02/2025 12:40:51:392,Moved,527.50,325.00,0.00,1.27,82.85
12/02/2025 12:40:51:422,Ended,527.5,325,0.00,1.27,82.85
12/02/2025 12:40:51:422,Ended,527.50,325.00,0.00,1.27,82.85
12/02/2025 12:40:51:830,Began,535,583.75,0.00,1.27,83.48
12/02/2025 12:40:51:830,Began,535.00,583.75,0.00,1.27,83.48
12/02/2025 12:40:51:846,Moved,535,580,0.00,1.27,83.48
12/02/2025 12:40:51:846,Moved,535.00,580.00,0.00,1.27,83.52
12/02/2025 12:40:51:861,Moved,535,573.75,0.00,1.27,83.52
12/02/2025 12:40:51:861,Moved,535.00,573.75,0.00,1.27,83.57
12/02/2025 12:40:51:893,Moved,537.5,540,0.00,1.27,83.57
12/02/2025 12:40:51:893,Moved,537.50,540.00,0.00,1.27,84.22
12/02/2025 12:40:51:929,Moved,542.5,476.25,0.00,1.27,84.22
12/02/2025 12:40:51:929,Moved,542.50,476.25,0.00,1.27,85.50
12/02/2025 12:40:51:941,Moved,543.75,457.5,0.00,1.27,85.50
12/02/2025 12:40:51:941,Moved,543.75,457.50,0.00,1.27,85.65
12/02/2025 12:40:51:962,Moved,547.5,420,0.00,1.27,85.65
12/02/2025 12:40:51:962,Moved,547.50,420.00,0.00,1.27,86.10
12/02/2025 12:40:51:999,Moved,557.5,341.25,0.00,1.27,86.10
12/02/2025 12:40:51:999,Moved,557.50,341.25,0.00,1.27,87.68
12/02/2025 12:40:52:013,Moved,558.75,323.75,0.00,1.27,87.68
12/02/2025 12:40:52:013,Moved,558.75,323.75,0.00,1.27,87.81
12/02/2025 12:40:52:028,Moved,561.25,291.25,0.00,1.27,87.81
12/02/2025 12:40:52:028,Moved,561.25,291.25,0.00,1.27,88.15
12/02/2025 12:40:52:043,Moved,562.5,276.25,0.00,1.27,88.15
12/02/2025 12:40:52:043,Moved,562.50,276.25,0.00,1.27,88.25
12/02/2025 12:40:52:069,Moved,563.75,233.75,0.00,1.27,88.25
12/02/2025 12:40:52:069,Moved,563.75,233.75,0.00,1.27,88.96
12/02/2025 12:40:52:081,Moved,565,220,0.00,1.27,88.96
12/02/2025 12:40:52:081,Moved,565.00,220.00,0.00,1.27,89.07
12/02/2025 12:40:52:100,Moved,567.5,195,0.00,1.27,89.07
12/02/2025 12:40:52:100,Moved,567.50,195.00,0.00,1.27,89.34
12/02/2025 12:40:52:115,Moved,567.5,183.75,0.00,1.27,89.34
12/02/2025 12:40:52:115,Moved,567.50,183.75,0.00,1.27,89.45
12/02/2025 12:40:52:151,Ended,567.5,183.75,0.00,1.27,89.45
12/02/2025 12:40:52:151,Ended,567.50,183.75,0.00,1.27,89.45
12/02/2025 12:40:52:468,Began,553.75,337.5,0.00,1.27,92.29
12/02/2025 12:40:52:468,Began,553.75,337.50,0.00,1.27,92.29
12/02/2025 12:40:52:477,Moved,553.75,337.5,0.00,1.27,92.29
12/02/2025 12:40:52:477,Moved,553.75,337.50,0.00,1.27,92.29
12/02/2025 12:40:52:495,Stationary,553.75,337.5,0.00,1.27,92.29
12/02/2025 12:40:52:515,Stationary,553.75,337.5,0.00,1.27,92.29
12/02/2025 12:40:52:538,Stationary,553.75,337.5,0.00,1.27,92.29
12/02/2025 12:40:52:557,Stationary,553.75,337.5,0.00,1.27,92.29
12/02/2025 12:40:52:568,Stationary,553.75,337.5,0.00,1.27,92.29
12/02/2025 12:40:52:582,Moved,556.25,335,0.00,1.27,92.29
12/02/2025 12:40:52:582,Moved,556.25,335.00,0.00,1.27,92.31
12/02/2025 12:40:52:625,Moved,557.5,335,0.00,1.27,92.31
12/02/2025 12:40:52:625,Moved,557.50,335.00,0.00,1.27,92.31
12/02/2025 12:40:52:651,Moved,557.5,333.75,0.00,1.27,92.31
12/02/2025 12:40:52:651,Moved,557.50,333.75,0.00,1.27,92.33
12/02/2025 12:40:52:660,Stationary,557.5,333.75,0.00,1.27,92.33
12/02/2025 12:40:52:693,Moved,557.5,332.5,0.00,1.27,92.33
12/02/2025 12:40:52:693,Moved,557.50,332.50,0.00,1.27,92.35
12/02/2025 12:40:52:709,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:728,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:770,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:776,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:796,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:810,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:821,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:844,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:864,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:882,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:900,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:909,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:928,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:945,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:963,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:52:981,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:003,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:010,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:033,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:044,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:064,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:089,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:097,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:109,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:134,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:146,Stationary,557.5,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:156,Moved,558.75,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:156,Moved,558.75,332.50,0.00,1.27,92.35
12/02/2025 12:40:53:178,Stationary,558.75,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:198,Stationary,558.75,332.5,0.00,1.27,92.35
12/02/2025 12:40:53:232,Ended,560,336.25,0.00,1.27,92.35
12/02/2025 12:40:53:232,Ended,560.00,336.25,0.00,1.27,92.35
12/02/2025 12:40:55:050,Began,536.25,588.75,0.00,1.27,93.19
12/02/2025 12:40:55:050,Began,536.25,588.75,0.00,1.27,93.19
12/02/2025 12:40:55:071,Moved,536.25,588.75,0.00,1.27,93.19
12/02/2025 12:40:55:071,Moved,536.25,588.75,0.00,1.27,93.19
12/02/2025 12:40:55:112,Stationary,536.25,588.75,0.00,1.27,93.19
12/02/2025 12:40:55:130,Moved,536.25,585,0.00,1.27,93.19
12/02/2025 12:40:55:130,Moved,536.25,585.00,0.00,1.27,93.23
12/02/2025 12:40:55:149,Moved,537.5,580,0.00,1.27,93.23
12/02/2025 12:40:55:149,Moved,537.50,580.00,0.00,1.27,93.29
12/02/2025 12:40:55:188,Moved,537.5,555,0.00,1.27,93.29
12/02/2025 12:40:55:188,Moved,537.50,555.00,0.00,1.27,93.79
12/02/2025 12:40:55:198,Moved,536.25,545,0.00,1.27,93.79
12/02/2025 12:40:55:198,Moved,536.25,545.00,0.00,1.27,93.86
12/02/2025 12:40:55:220,Moved,532.5,521.25,0.00,1.27,93.86
12/02/2025 12:40:55:220,Moved,532.50,521.25,0.00,1.27,94.15
12/02/2025 12:40:55:239,Moved,527.5,491.25,0.00,1.27,94.15
12/02/2025 12:40:55:239,Moved,527.50,491.25,0.00,1.27,94.53
12/02/2025 12:40:55:277,Moved,515,420,0.00,1.27,94.53
12/02/2025 12:40:55:277,Moved,515.00,420.00,0.00,1.27,95.96
12/02/2025 12:40:55:297,Moved,512.5,380,0.00,1.27,95.96
12/02/2025 12:40:55:297,Moved,512.50,380.00,0.00,1.27,96.45
12/02/2025 12:40:55:312,Moved,511.25,357.5,0.00,1.27,96.45
12/02/2025 12:40:55:312,Moved,511.25,357.50,0.00,1.27,96.63
12/02/2025 12:40:55:328,Moved,511.25,316.25,0.00,1.27,96.63
12/02/2025 12:40:55:328,Moved,511.25,316.25,0.00,1.27,97.07
12/02/2025 12:40:55:340,Moved,510,295,0.00,1.27,97.07
12/02/2025 12:40:55:340,Moved,510.00,295.00,0.00,1.27,97.21
12/02/2025 12:40:55:375,Moved,503.75,211.25,0.00,1.27,97.21
12/02/2025 12:40:55:375,Moved,503.75,211.25,0.00,1.27,98.88
12/02/2025 12:40:55:387,Moved,502.5,187.5,0.00,1.27,98.88
12/02/2025 12:40:55:387,Moved,502.50,187.50,0.00,1.27,99.06
12/02/2025 12:40:55:406,Moved,498.75,141.25,0.00,1.27,99.06
12/02/2025 12:40:55:406,Moved,498.75,141.25,0.00,1.27,99.59
12/02/2025 12:40:55:446,Ended,497.5,93.74998,0.00,1.27,99.59
12/02/2025 12:40:55:446,Ended,497.50,93.75,0.00,1.27,99.59
12/02/2025 12:40:55:718,Began,517.5,316.25,0.00,1.27,101.95
12/02/2025 12:40:55:718,Began,517.50,316.25,0.00,1.27,101.95
12/02/2025 12:40:55:730,Moved,517.5,316.25,0.00,1.27,101.95
12/02/2025 12:40:55:730,Moved,517.50,316.25,0.00,1.27,101.95
12/02/2025 12:40:55:772,Moved,518.75,315,0.00,1.27,101.95
12/02/2025 12:40:55:772,Moved,518.75,315.00,0.00,1.27,101.97
12/02/2025 12:40:55:791,Moved,520,313.75,0.00,1.27,101.97
12/02/2025 12:40:55:791,Moved,520.00,313.75,0.00,1.27,101.99
12/02/2025 12:40:55:816,Moved,521.25,312.5,0.00,1.27,101.99
12/02/2025 12:40:55:816,Moved,521.25,312.50,0.00,1.27,102.01
12/02/2025 12:40:55:826,Moved,521.25,311.25,0.00,1.27,102.01
12/02/2025 12:40:55:826,Moved,521.25,311.25,0.00,1.27,102.02
12/02/2025 12:40:55:843,Stationary,521.25,311.25,0.00,1.27,102.02
12/02/2025 12:40:55:859,Stationary,521.25,311.25,0.00,1.27,102.02
12/02/2025 12:40:55:877,Moved,522.5,310,0.00,1.27,102.02
12/02/2025 12:40:55:877,Moved,522.50,310.00,0.00,1.27,102.03
12/02/2025 12:40:55:896,Stationary,522.5,310,0.00,1.27,102.03
12/02/2025 12:40:55:940,Moved,522.5,308.75,0.00,1.27,102.03
12/02/2025 12:40:55:940,Moved,522.50,308.75,0.00,1.27,102.05
12/02/2025 12:40:55:957,Moved,522.5,307.5,0.00,1.27,102.05
12/02/2025 12:40:55:957,Moved,522.50,307.50,0.00,1.27,102.07
12/02/2025 12:40:55:974,Stationary,522.5,307.5,0.00,1.27,102.07
12/02/2025 12:40:56:004,Stationary,522.5,307.5,0.00,1.27,102.07
12/02/2025 12:40:56:019,Moved,522.5,306.25,0.00,1.27,102.07
12/02/2025 12:40:56:019,Moved,522.50,306.25,0.00,1.27,102.08
12/02/2025 12:40:56:038,Stationary,522.5,306.25,0.00,1.27,102.08
12/02/2025 12:40:56:058,Stationary,522.5,306.25,0.00,1.27,102.08
12/02/2025 12:40:56:090,Stationary,522.5,306.25,0.00,1.27,102.08
12/02/2025 12:40:56:113,Stationary,522.5,306.25,0.00,1.27,102.08
12/02/2025 12:40:56:126,Stationary,522.5,306.25,0.00,1.27,102.08
12/02/2025 12:40:56:138,Stationary,522.5,306.25,0.00,1.27,102.08
12/02/2025 12:40:56:162,Stationary,522.5,306.25,0.00,1.27,102.08
12/02/2025 12:40:56:179,Stationary,522.5,306.25,0.00,1.27,102.08
12/02/2025 12:40:56:205,Ended,522.5,306.25,0.00,1.27,102.08
12/02/2025 12:40:56:205,Ended,522.50,306.25,0.00,1.27,102.08
12/02/2025 12:40:56:639,Began,545,613.75,0.00,1.27,102.93
12/02/2025 12:40:56:639,Began,545.00,613.75,0.00,1.27,102.93
12/02/2025 12:40:56:649,Moved,545,613.75,0.00,1.27,102.93
12/02/2025 12:40:56:649,Moved,545.00,613.75,0.00,1.27,102.93
12/02/2025 12:40:56:670,Stationary,545,613.75,0.00,1.27,102.93
12/02/2025 12:40:56:690,Moved,545,611.25,0.00,1.27,102.93
12/02/2025 12:40:56:690,Moved,545.00,611.25,0.00,1.27,102.96
12/02/2025 12:40:56:742,Moved,542.5,551.25,0.00,1.27,102.96
12/02/2025 12:40:56:742,Moved,542.50,551.25,0.00,1.27,104.16
12/02/2025 12:40:56:750,Stationary,542.5,551.25,0.00,1.27,104.16
12/02/2025 12:40:56:777,Moved,540,501.25,0.00,1.27,104.16
12/02/2025 12:40:56:777,Moved,540.00,501.25,0.00,1.27,104.95
12/02/2025 12:40:56:787,Moved,538.75,481.25,0.00,1.27,104.95
12/02/2025 12:40:56:787,Moved,538.75,481.25,0.00,1.27,105.09
12/02/2025 12:40:56:811,Moved,538.75,440,0.00,1.27,105.09
12/02/2025 12:40:56:811,Moved,538.75,440.00,0.00,1.27,105.62
12/02/2025 12:40:56:838,Moved,538.75,371.25,0.00,1.27,105.62
12/02/2025 12:40:56:838,Moved,538.75,371.25,0.00,1.27,106.81
12/02/2025 12:40:56:849,Moved,541.25,345,0.00,1.27,106.81
12/02/2025 12:40:56:849,Moved,541.25,345.00,0.00,1.27,106.99
12/02/2025 12:40:56:884,Moved,553.75,225,0.00,1.27,106.99
12/02/2025 12:40:56:884,Moved,553.75,225.00,0.00,1.27,109.39
12/02/2025 12:40:56:906,Moved,561.25,163.75,0.00,1.27,109.39
12/02/2025 12:40:56:906,Moved,561.25,163.75,0.00,1.27,110.18
12/02/2025 12:40:56:918,Moved,563.75,133.75,0.00,1.27,110.18
12/02/2025 12:40:56:918,Moved,563.75,133.75,0.00,1.27,110.39
12/02/2025 12:40:56:935,Moved,568.75,71.24998,0.00,1.27,110.39
12/02/2025 12:40:56:935,Moved,568.75,71.25,0.00,1.27,111.01
12/02/2025 12:40:56:946,Moved,571.25,38.74998,0.00,1.27,111.01
12/02/2025 12:40:56:946,Moved,571.25,38.75,0.00,1.27,111.25
12/02/2025 12:40:56:968,Ended,571.25,38.74998,0.00,1.27,111.25
12/02/2025 12:40:56:968,Ended,571.25,38.75,0.00,1.27,111.25
12/02/2025 12:40:58:690,Began,541.25,603.75,0.00,1.27,117.34
12/02/2025 12:40:58:690,Began,541.25,603.75,0.00,1.27,117.34
12/02/2025 12:40:58:710,Moved,541.25,603.75,0.00,1.27,117.34
12/02/2025 12:40:58:710,Moved,541.25,603.75,0.00,1.27,117.34
12/02/2025 12:40:58:752,Moved,537.5,593.75,0.00,1.27,117.34
12/02/2025 12:40:58:752,Moved,537.50,593.75,0.00,1.27,117.54
12/02/2025 12:40:58:780,Moved,533.75,571.25,0.00,1.27,117.54
12/02/2025 12:40:58:780,Moved,533.75,571.25,0.00,1.27,117.92
12/02/2025 12:40:58:788,Stationary,533.75,571.25,0.00,1.27,117.92
12/02/2025 12:40:58:822,Moved,528.75,516.25,0.00,1.27,117.92
12/02/2025 12:40:58:822,Moved,528.75,516.25,0.00,1.27,119.02
12/02/2025 12:40:58:841,Moved,526.25,475,0.00,1.27,119.02
12/02/2025 12:40:58:841,Moved,526.25,475.00,0.00,1.27,119.53
12/02/2025 12:40:58:856,Moved,525,451.25,0.00,1.27,119.53
12/02/2025 12:40:58:856,Moved,525.00,451.25,0.00,1.27,119.72
12/02/2025 12:40:58:874,Moved,522.5,396.25,0.00,1.27,119.72
12/02/2025 12:40:58:874,Moved,522.50,396.25,0.00,1.27,120.33
12/02/2025 12:40:58:908,Moved,522.5,271.25,0.00,1.27,120.33
12/02/2025 12:40:58:908,Moved,522.50,271.25,0.00,1.27,122.83
12/02/2025 12:40:58:929,Moved,525,205,0.00,1.27,122.83
12/02/2025 12:40:58:929,Moved,525.00,205.00,0.00,1.27,123.68
12/02/2025 12:40:58:951,Moved,528.75,137.5,0.00,1.27,123.68
12/02/2025 12:40:58:951,Moved,528.75,137.50,0.00,1.27,124.55
12/02/2025 12:40:58:964,Moved,530,106.25,0.00,1.27,124.55
12/02/2025 12:40:58:964,Moved,530.00,106.25,0.00,1.27,124.77
12/02/2025 12:40:58:985,Moved,528.75,43.74998,0.00,1.27,124.77
12/02/2025 12:40:58:985,Moved,528.75,43.75,0.00,1.27,125.60
12/02/2025 12:40:59:005,Ended,527.5,13.74999,0.00,1.27,125.60
12/02/2025 12:40:59:005,Ended,527.50,13.75,0.00,1.27,125.60
12/02/2025 12:40:59:301,Began,522.5,211.25,0.00,1.27,131.36
12/02/2025 12:40:59:301,Began,522.50,211.25,0.00,1.27,131.36
12/02/2025 12:40:59:314,Moved,522.5,211.25,0.00,1.27,131.36
12/02/2025 12:40:59:314,Moved,522.50,211.25,0.00,1.27,131.36
12/02/2025 12:40:59:343,Moved,522.5,208.75,0.00,1.27,131.36
12/02/2025 12:40:59:343,Moved,522.50,208.75,0.00,1.27,131.40
12/02/2025 12:40:59:379,Moved,522.5,206.25,0.00,1.27,131.40
12/02/2025 12:40:59:379,Moved,522.50,206.25,0.00,1.27,131.45
12/02/2025 12:40:59:402,Stationary,522.5,206.25,0.00,1.27,131.45
12/02/2025 12:40:59:420,Stationary,522.5,206.25,0.00,1.27,131.45
12/02/2025 12:40:59:432,Moved,522.5,205,0.00,1.27,131.45
12/02/2025 12:40:59:432,Moved,522.50,205.00,0.00,1.27,131.46
12/02/2025 12:40:59:451,Stationary,522.5,205,0.00,1.27,131.46
12/02/2025 12:40:59:471,Moved,522.5,203.75,0.00,1.27,131.46
12/02/2025 12:40:59:471,Moved,522.50,203.75,0.00,1.27,131.48
12/02/2025 12:40:59:495,Moved,521.25,201.25,0.00,1.27,131.48
12/02/2025 12:40:59:495,Moved,521.25,201.25,0.00,1.27,131.51
12/02/2025 12:40:59:535,Stationary,521.25,201.25,0.00,1.27,131.51
12/02/2025 12:40:59:562,Moved,521.25,200,0.00,1.27,131.51
12/02/2025 12:40:59:562,Moved,521.25,200.00,0.00,1.27,131.53
12/02/2025 12:40:59:581,Stationary,521.25,200,0.00,1.27,131.53
12/02/2025 12:40:59:602,Stationary,521.25,200,0.00,1.27,131.53
12/02/2025 12:40:59:612,Moved,521.25,198.75,0.00,1.27,131.53
12/02/2025 12:40:59:612,Moved,521.25,198.75,0.00,1.27,131.54
12/02/2025 12:40:59:633,Stationary,521.25,198.75,0.00,1.27,131.54
12/02/2025 12:40:59:654,Stationary,521.25,198.75,0.00,1.27,131.54
12/02/2025 12:40:59:693,Stationary,521.25,198.75,0.00,1.27,131.54
12/02/2025 12:40:59:715,Stationary,521.25,198.75,0.00,1.27,131.54
12/02/2025 12:40:59:733,Moved,520,198.75,0.00,1.27,131.54
12/02/2025 12:40:59:733,Moved,520.00,198.75,0.00,1.27,131.54
12/02/2025 12:40:59:751,Stationary,520,198.75,0.00,1.27,131.54
12/02/2025 12:40:59:778,Stationary,520,198.75,0.00,1.27,131.54
12/02/2025 12:40:59:792,Moved,520,197.5,0.00,1.27,131.54
12/02/2025 12:40:59:792,Moved,520.00,197.50,0.00,1.27,131.55
12/02/2025 12:40:59:812,Moved,518.75,197.5,0.00,1.27,131.55
12/02/2025 12:40:59:812,Moved,518.75,197.50,0.00,1.27,131.55
12/02/2025 12:40:59:852,Moved,518.75,196.25,0.00,1.27,131.55
12/02/2025 12:40:59:852,Moved,518.75,196.25,0.00,1.27,131.58
12/02/2025 12:40:59:874,Stationary,518.75,196.25,0.00,1.27,131.58
12/02/2025 12:40:59:889,Stationary,518.75,196.25,0.00,1.27,131.58
12/02/2025 12:40:59:900,Stationary,518.75,196.25,0.00,1.27,131.58
12/02/2025 12:40:59:921,Stationary,518.75,196.25,0.00,1.27,131.58
12/02/2025 12:40:59:934,Stationary,518.75,196.25,0.00,1.27,131.58
12/02/2025 12:40:59:955,Stationary,518.75,196.25,0.00,1.27,131.58
12/02/2025 12:40:59:974,Stationary,518.75,196.25,0.00,1.27,131.58
12/02/2025 12:41:00:009,Stationary,518.75,196.25,0.00,1.27,131.58
12/02/2025 12:41:00:021,Moved,518.75,195,0.00,1.27,131.58
12/02/2025 12:41:00:021,Moved,518.75,195.00,0.00,1.27,131.59
12/02/2025 12:41:00:044,Stationary,518.75,195,0.00,1.27,131.59
12/02/2025 12:41:00:063,Stationary,518.75,195,0.00,1.27,131.59
12/02/2025 12:41:00:087,Stationary,518.75,195,0.00,1.27,131.59
12/02/2025 12:41:00:096,Moved,517.5,195,0.00,1.27,131.59
12/02/2025 12:41:00:096,Moved,517.50,195.00,0.00,1.27,131.59
12/02/2025 12:41:00:114,Stationary,517.5,195,0.00,1.27,131.59
12/02/2025 12:41:00:134,Stationary,517.5,195,0.00,1.27,131.59
12/02/2025 12:41:00:178,Ended,517.5,195,0.00,1.27,131.59
12/02/2025 12:41:00:178,Ended,517.50,195.00,0.00,1.27,131.59
12/02/2025 12:41:01:194,Began,523.75,261.25,0.00,1.27,133.17
12/02/2025 12:41:01:194,Began,523.75,261.25,0.00,1.27,133.17
12/02/2025 12:41:01:214,Moved,523.75,261.25,0.00,1.27,133.17
12/02/2025 12:41:01:214,Moved,523.75,261.25,0.00,1.27,133.17
12/02/2025 12:41:01:253,Moved,523.75,255,0.00,1.27,133.17
12/02/2025 12:41:01:253,Moved,523.75,255.00,0.00,1.27,133.30
12/02/2025 12:41:01:265,Moved,523.75,252.5,0.00,1.27,133.30
12/02/2025 12:41:01:265,Moved,523.75,252.50,0.00,1.27,133.31
12/02/2025 12:41:01:285,Moved,523.75,247.5,0.00,1.27,133.31
12/02/2025 12:41:01:285,Moved,523.75,247.50,0.00,1.27,133.37
12/02/2025 12:41:01:313,Moved,523.75,237.5,0.00,1.27,133.37
12/02/2025 12:41:01:313,Moved,523.75,237.50,0.00,1.27,133.54
12/02/2025 12:41:01:323,Moved,525,235,0.00,1.27,133.54
12/02/2025 12:41:01:323,Moved,525.00,235.00,0.00,1.27,133.56
12/02/2025 12:41:01:350,Moved,526.25,227.5,0.00,1.27,133.56
12/02/2025 12:41:01:350,Moved,526.25,227.50,0.00,1.27,133.68
12/02/2025 12:41:01:358,Stationary,526.25,227.5,0.00,1.27,133.68
12/02/2025 12:41:01:381,Moved,526.25,225,0.00,1.27,133.68
12/02/2025 12:41:01:381,Moved,526.25,225.00,0.00,1.27,133.71
12/02/2025 12:41:01:433,Moved,528.75,216.25,0.00,1.27,133.71
12/02/2025 12:41:01:433,Moved,528.75,216.25,0.00,1.27,133.89
12/02/2025 12:41:01:462,Moved,530,213.75,0.00,1.27,133.89
12/02/2025 12:41:01:462,Moved,530.00,213.75,0.00,1.27,133.93
12/02/2025 12:41:01:478,Moved,530,212.5,0.00,1.27,133.93
12/02/2025 12:41:01:478,Moved,530.00,212.50,0.00,1.27,133.95
12/02/2025 12:41:01:496,Moved,531.25,211.25,0.00,1.27,133.95
12/02/2025 12:41:01:496,Moved,531.25,211.25,0.00,1.27,133.96
12/02/2025 12:41:01:503,Stationary,531.25,211.25,0.00,1.27,133.96
12/02/2025 12:41:01:528,Moved,531.25,208.75,0.00,1.27,133.96
12/02/2025 12:41:01:528,Moved,531.25,208.75,0.00,1.27,133.99
12/02/2025 12:41:01:555,Moved,532.5,207.5,0.00,1.27,133.99
12/02/2025 12:41:01:555,Moved,532.50,207.50,0.00,1.27,134.01
12/02/2025 12:41:01:590,Moved,532.5,205,0.00,1.27,134.01
12/02/2025 12:41:01:590,Moved,532.50,205.00,0.00,1.27,134.06
12/02/2025 12:41:01:612,Moved,532.5,203.75,0.00,1.27,134.06
12/02/2025 12:41:01:612,Moved,532.50,203.75,0.00,1.27,134.08
12/02/2025 12:41:01:635,Moved,532.5,201.25,0.00,1.27,134.08
12/02/2025 12:41:01:635,Moved,532.50,201.25,0.00,1.27,134.11
12/02/2025 12:41:01:662,Moved,532.5,198.75,0.00,1.27,134.11
12/02/2025 12:41:01:662,Moved,532.50,198.75,0.00,1.27,134.15
12/02/2025 12:41:01:674,Moved,533.75,197.5,0.00,1.27,134.15
12/02/2025 12:41:01:674,Moved,533.75,197.50,0.00,1.27,134.16
12/02/2025 12:41:01:694,Moved,533.75,196.25,0.00,1.27,134.16
12/02/2025 12:41:01:694,Moved,533.75,196.25,0.00,1.27,134.18
12/02/2025 12:41:01:712,Moved,533.75,193.75,0.00,1.27,134.18
12/02/2025 12:41:01:712,Moved,533.75,193.75,0.00,1.27,134.21
12/02/2025 12:41:01:749,Moved,535,187.5,0.00,1.27,134.21
12/02/2025 12:41:01:749,Moved,535.00,187.50,0.00,1.27,134.33
12/02/2025 12:41:01:762,Moved,535,186.25,0.00,1.27,134.33
12/02/2025 12:41:01:762,Moved,535.00,186.25,0.00,1.27,134.34
12/02/2025 12:41:01:776,Moved,535,183.75,0.00,1.27,134.34
12/02/2025 12:41:01:776,Moved,535.00,183.75,0.00,1.27,134.36
12/02/2025 12:41:01:799,Moved,536.25,177.5,0.00,1.27,134.36
12/02/2025 12:41:01:799,Moved,536.25,177.50,0.00,1.27,134.45
12/02/2025 12:41:01:809,Moved,536.25,176.25,0.00,1.27,134.45
12/02/2025 12:41:01:809,Moved,536.25,176.25,0.00,1.27,134.46
12/02/2025 12:41:01:825,Moved,536.25,175,0.00,1.27,134.46
12/02/2025 12:41:01:825,Moved,536.25,175.00,0.00,1.27,134.47
12/02/2025 12:41:01:860,Moved,536.25,167.5,0.00,1.27,134.47
12/02/2025 12:41:01:860,Moved,536.25,167.50,0.00,1.27,134.62
12/02/2025 12:41:01:870,Moved,536.25,166.25,0.00,1.27,134.62
